Name,Alias,IATA,ICAO,call_sign,Country,Active,child_price_rate,
Taxi de Veracruz,\N,,VRC,VERACRUZ,Mexico,N,0.3,
Travel Express Aviation Services,\N,,XAR,TRAVEL EXPRESS,Indonesia,N,0.3,
Taxi Aero Del Norte,\N,,XNR,TAXI NORTE,Mexico,N,0.3,
Transports et Travaux A,\N,OF,,,,N,0.3,
USAF Air Mobility Operations Control Center,\N,,DOD,,United States,N,0.3,
U.S. Department of the Interior,\N,,DOI,INTERIOR,United States,N,0.3,
United Kingdom Civil Aviation Authority,\N,,EXM,EXAM,United Kingdom,N,0.3,
Union des Transports Africains de Guinee,\N,,GIH,TRANSPORT AFRICAIN,Guinea,N,0.3,
US Army Parachute Team,\N,,GKA,GOLDEN KNIGHTS,United States,N,0.3,
USA3000 Airlines,\N,U5,GWY,GETAWAY,United States,Y,0.3,
United Arabian Airlines,\N,,UAB,UNITED ARABIAN,Sudan,N,0.3,
United Airlines,\N,UA,UAL,UNITED,United States,Y,0.3,
United Air Charters,\N,,UAC,UNITAIR,Zimbabwe,Y,0.3,
United Carriers Systems,\N,,UCS,UNITED CARRIERS,United States,N,0.3,
United Eagle Airlines,\N,,UEA,UNITED EAGLE,China,N,0.3,
United Feeder Service,\N,U2,,,United States,N,0.3,
United Kingdom Civil Aviation Authority,\N,,CFU,MINAIR,United Kingdom,N,0.3,
United Kingdom Royal VIP Flights,\N,,KRF,KITTYHAWK,United Kingdom,N,0.3,
United Kingdom Royal VIP Flight,\N,,KRH,SPARROWHAWK,United Kingdom,N,0.3,
United Kingdom Civil Aviation Authority,\N,,SDS,STANDARDS,United Kingdom,N,0.3,
United Kingdom Royal VIP Flights,\N,,TQF,RAINBOW,United Kingdom,N,0.3,
United States Coast Guard Auxiliary,\N,,CGX,COASTGUARD AUXAIR,United States,N,0.3,
United States Department Of Agriculture,\N,,AGR,AGRICULTURE,United States,N,0.3,
University Air Squadron,\N,,UAD,,United Kingdom,N,0.3,
University Air Squadron,\N,,UAJ,,United Kingdom,N,0.3,
University Air Squadron,\N,,UAA,,United Kingdom,N,0.3,
University Air Squadron,\N,,UAH,,United Kingdom,N,0.3,
Universal Avia,\N,,HBU,KHARKIV UNIVERSAL,Ukraine,N,0.3,
UK HEMS,\N,,HLE,HELIMED,United Kingdom,N,0.3,
USA Jet Airlines,\N,U7,JUS,JET USA,United States,N,0.3,
Unijet,\N,,LEA,LEADAIR,France,N,0.3,
US Marshals Service,\N,,MSH,MARSHALAIR,United States,N,0.3,
University of North Dakota,\N,,NDU,SIOUX,United States,N,0.3,
Universal Airlines,\N,,PNA,PACIFIC NORTHERN,United States,N,0.3,
Uganda Royal Airways,\N,,RAU,UGANDA ROYAL,Uganda,N,0.3,
United Aviation Services,\N,,SAU,UNISERVE,Spain,N,0.3,
Ural Airlines,\N,U6,SVR,SVERDLOVSK AIR,Russia,Y,0.3,
Ukraine Transavia,\N,,TRB,KIROVTRANS,Ukraine,N,0.3,
United Arab Emirates Air Force,\N,,UAF,UNIFORCE,United Arab Emirates,N,0.3,
Union Africaine des Transports,\N,,UAI,UNAIR,Ivory Coast,N,0.3,
Uganda Air Cargo,\N,,UCC,UGANDA CARGO,Uganda,N,0.3,
US Airports Air Charter,\N,,UCH,US CHARTER,United States,N,0.3,
Ucoaviacion,\N,,UCO,UCOAVIACION,Spain,N,0.3,
Ues-Avia Aircompany,\N,,UES,AVIASYSTEM,Ukraine,N,0.3,
UFS,\N,,UFS,FEEDER EXPRESS,United States,N,0.3,
Uganda Airlines,\N,,UGA,UGANDA,Uganda,N,0.3,
Urgemer Canarias,\N,,UGC,URGEMER,Spain,N,0.3,
Ukrainian Helicopters,\N,,UHL,UKRAINE COPTERS,Ukraine,N,0.3,
Ulyanovsk Higher Civil Aviation School,\N,,UHS,PILOT AIR,Russia,N,0.3,
Universal Jet Rental de Mexico,\N,,UJR,UNIVERSAL JET,Mexico,N,0.3,
Universal Jet Aviation,\N,,UJT,UNI-JET,United States,N,0.3,
UK International Airlines,\N,,UKI,KHALIQ,United Kingdom,N,0.3,
Ukraine Air Alliance,\N,,UKL,UKRAINE ALLIANCE,Ukraine,N,0.3,
UM Airlines,\N,UF,UKM,UKRAINE MEDITERRANEE,Ukraine,Y,0.3,
Ukraine Air Enterprise,\N,,UKN,ENTERPRISE UKRAINE,Ukraine,N,0.3,
United Kingdom Home Office,\N,,UKP,POLICE,United Kingdom,N,0.3,
Ukrainian Cargo Airways,\N,6Z,UKS,CARGOTRANS,Ukraine,N,0.3,
Ultrair,\N,,ULT,ULTRAIR,United States,N,0.3,
Unitemp-M,\N,,UMS,TOPAZ,Russia,N,0.3,
Uni-Fly,\N,,UNC,UNICOPTER,Denmark,N,0.3,
Union Flights,\N,,UNF,UNION FLIGHTS,United States,N,0.3,
Universal Jet,\N,,UNJ,PROJET,Spain,N,0.3,
Unsped Paket Servisi,\N,,UNS,UNSPED,Turkey,N,0.3,
Unifly Servizi Aerei,\N,,UNU,UNIEURO,Italy,N,0.3,
Ukrainian Pilot School,\N,,UPL,PILOT SCHOOL,Ukraine,N,0.3,
United Parcel Service,\N,5X,UPS,UPS,United States,N,0.3,
Uraiavia,\N,,URV,URAI,Russia,N,0.3,
US Airways,\N,US,USA,U S AIR,United States,Y,0.3,
US Check Airlines,\N,,USC,STAR CHECK,United States,N,0.3,
USAfrica Airways,\N,,USF,AFRICA EXPRESS,United States,N,0.3,
US Helicopter,\N,,USH,US-HELI,United States,Y,0.3,
US Jet,\N,,USJ,USJET,United States,N,0.3,
US Express,\N,,USX,AIR EXPRESS,United States,N,0.3,
UTair Aviation,\N,UT,UTA,UTAIR,Russia,Y,0.3,
UTAGE,\N,,UTG,UTAGE,Equatorial Guinea,N,0.3,
Utair South Africa,\N,,UTR,AIRUT,South Africa,N,0.3,
Ukrainian State Air Traffic Service Enterprise,\N,,UTS,AIRRUH,Ukraine,N,0.3,
Urartu-Air,\N,,UTU,,Armenia,N,0.3,
Universal Airways,\N,,UVA,UNIVERSAL,United States,N,0.3,
Universal Airlines,\N,,UVG,GUYANA JET,Guyana,N,0.3,
Uvavemex,\N,,UVM,UVAVEMEX,Mexico,N,0.3,
United States Air Force,\N,,AIO,AIR CHIEF,United States,Y,0.3,
United Aviation,\N,,UVN,UNITED AVIATION,Kuwait,N,0.3,
Uzbekistan Airways,\N,HY,UZB,UZBEK,Uzbekistan,Y,0.3,
Ukraine International Airlines,\N,PS,AUI,UKRAINE INTERNATIONAL,Ukraine,Y,0.3,
Universal Airlines,\N,,WEC,AIRGO,United States,N,0.3,
US Helicopter Corporation,\N,UH,,,United States,Y,0.3,
V Australia Airlines,\N,VA,VAU,KANGA,Australia,N,0.3,
V Bird Airlines Netherlands,\N,,VBA,VEEBEE,Netherlands,N,0.3,
V-avia Airline,\N,,WIW,VEE-AVIA,Ukraine,N,0.3,
V-Berd-Avia,\N,,VBD,VEEBIRD-AVIA,Armenia,N,0.3,
Vacationair,\N,,VAC,VACATIONAIR,Canada,N,0.3,
Valair AG (Helicoptere),\N,,RDW,ROADWATCH,Switzerland,N,0.3,
Valan International Cargo Charter,\N,,VLA,NALAU,South Africa,N,0.3,
Valan Limited,\N,,VLN,VALAN,Moldova,N,0.3,
Valfell-Verkflug,\N,,EHR,ROTOR,Iceland,N,0.3,
Valuair,\N,VF,VLU,VALUAIR,Singapore,Y,0.3,
Van Air Europe,\N,,VAA,EUROVAN,Czech Republic,N,0.3,
Vanguardia en Aviacion en Colima,\N,,VGC,VANGUARDIA COLIMA,Mexico,N,0.3,
Vanguard Airlines,\N,,VGD,VANGUARD AIR,United States,N,0.3,
Vasco Air,\N,,VFC,VASCO AIR,Vietnam,Y,0.3,
Vega,\N,,VAG,SEGA,Kazakhstan,N,0.3,
Vega Air Company,\N,,WGA,WEGA FRANKO,Ukraine,N,0.3,
Veles,\N,,WEL, Ukrainian Aviation Company,VELES,N,0.3,
Verataxis,\N,,VTX,VERATAXIS,Mexico,N,0.3,
Veritair Ltd,\N,,BTP,NET RAIL,United Kingdom,N,0.3,
Voyageur Airways,\N,VC,VAL,VOYAGEUR,Canada,N,0.3,
Vernicos Aviation,\N,,GRV,NIGHT RIDER,Greece,N,0.3,
Vietnam Airlines,\N,VN,HVN,VIET NAM AIRLINES,Vietnam,Y,0.3,
Vozdushnaya Academy,\N,,KWA,VOZAIR,Kazakhstan,N,0.3,
VIM Airlines,\N,NN,MOV,MOV AIR,Russia,Y,0.3,
VIM-Aviaservice,\N,,MVY,,Russia,N,0.3,
VIA Rail Canada,\N,2R,,,Canada,N,0.3,
Victoria Aviation,\N,,ENV,ENDEAVOUR,United Kingdom,N,0.3,
Viscount Air Service,\N,,VCT,VISCOUNT AIR,United States,N,0.3,
Vision Airlines,\N,,SSI,SUPER JET,Nigeria,N,0.3,
VIP Air Charter,\N,,FXF,FOX FLIGHT,United States,N,0.3,
VIP Avia,\N,,PAV,NICOL,Kazakhstan,N,0.3,
VIP Avia,\N,,PRX,PAREX,Latvia,N,0.3,
Visionair,\N,,VAT,VISIONAIR,Ireland,N,0.3,
Viasa,\N,VA,,,Venezuela,N,0.3,
VICA - Viacao Charter Aereos,\N,,VCA,VICA,Brazil,N,0.3,
Volare Air Charter Company,\N,,VCM,CARMEN,United States,N,0.3,
Volaris,\N,Y4,VOI,VOLARIS,Mexico,Y,0.3,
Volga-Dnepr Airlines,\N,VI,VDA,VOLGA-DNEPR,Russia,Y,0.3,
Vega Airlines,\N,,VEA,VEGA AIRLINES,Bulgaria,N,0.3,
Venescar Internacional,\N,,VEC,VECAR,Venezuela,N,0.3,
Victor Echo,\N,,VEE,VICTOR ECHO,Spain,N,0.3,
Virgin Express Ireland,\N,,VEI,GREEN ISLE,Ireland,N,0.3,
Virgin America,\N,VX,VRD,REDWOOD,United States,Y,0.3,
Vieques Air Link,\N,,VES,VIEQUES,United States,N,0.3,
Virgin Express,\N,TV,VEX,VIRGIN EXPRESS,Belgium,Y,0.3,
VZ Flights,\N,,VFT,ZETA FLIGHTS,Mexico,N,0.3,
Virgin Nigeria Airways,\N,VK,VGN,VIRGIN NIGERIA,Nigeria,Y,0.3,
Vologda State Air Enterprise,\N,,VGV,VOLOGDA AIR,Russia,N,0.3,
VH-Air Industrie,\N,,VHA,AIR V-H,Angola,N,0.3,
VHM Schul-und-Charterflug,\N,,VHM,EARLY BIRD,Germany,N,0.3,
Vibroair Flugservice,\N,,VIB,VITUS,Germany,N,0.3,
VIP Servicios Aereos Ejecutivos,\N,,VIC,VIP-EJECUTIVO,Mexico,N,0.3,
VIP Empresarial,\N,,VIE,VIP EMPRESARIAL,Mexico,N,0.3,
VIF Luftahrt,\N,,VIF,VIENNA FLIGHT,Austria,N,0.3,
Vega Aviation,\N,,VIG,VEGA AVIATION,Sudan,N,0.3,
Vichi,\N,,VIH,VICHI,Moldova,N,0.3,
Viking Airlines,\N,,VIK,SWEDJET,Sweden,N,0.3,
Vinair - Helicoptereos,\N,,VIN,VINAIR,Portugal,N,0.3,
Virgin Atlantic Airways,\N,VS,VIR,VIRGIN,United Kingdom,Y,0.3,
Viajes Ejecutivos Mexicanos,\N,,VJM,VIAJES MEXICANOS,Mexico,N,0.3,
Vistajet,\N,,VJT,VISTA,Canada,N,0.3,
Viva Macau,\N,ZG,VVM,JACKPOT,Macao,Y,0.3,
Volare Airlines,\N,VE,VLE,VOLA,Italy,Y,0.3,
Vueling Airlines,\N,VY,VLG,VUELING,Spain,Y,0.3,
Vladivostok Air,\N,XF,VLK,VLADAIR,Russia,Y,0.3,
Varig Log,\N,LC,VLO,VELOG,Brazil,Y,0.3,
Vertical-T Air Company,\N,,VLT,VERTICAL,Russia,N,0.3,
Vero Monmouth Airlines,\N,,VMA,VERO MONMOUTH,United States,N,0.3,
Vipport Joint Stock Company,\N,,VNK,,Russia,N,0.3,
Viaggio Air,\N,VM,VOA,VIAGGIO,Bulgaria,N,0.3,
Voyager Airlines,\N,,VOG,VOYAGER AIR,Bangladesh,N,0.3,
Virgin Australia,\N,VA,VOZ,VIRGIN,Australia,Y,0.3,
Virgin Blue,\N,DJ,VBI,BLUEY,Australia,N,0.3,
VIP Air,\N,,VPA,VIP TAXI,Slovakia,N,0.3,
Veteran Air,\N,,VPB,VETERAN,Ukraine,N,0.3,
VIP-Avia,\N,,VPV,VIP AVIA,Georgia,N,0.3,
Vertair,\N,,VRA,VERITAIR,United Kingdom,N,0.3,
Volare Airlines,\N,,VRE,UKRAINE VOLARE,Ukraine,N,0.3,
Voar Lda,\N,,VRL,VOAR LINHAS,Angola,N,0.3,
VRG Linhas Aereas,Varig,RG,VRN,VARIG,Brazil,Y,0.3,
Vickers Limited,\N,,VSB,VICKERS,United Kingdom,N,0.3,
Visig Operaciones Aereas,\N,,VSG,VISIG,Spain,N,0.3,
Vision Airways Corporation,\N,,VSN,VISION,Canada,N,0.3,
Voronezh Aircraft Manufacturing Society,\N,,VSO,VASO,Russia,N,0.3,
VASP,\N,VP,VSP,VASP,Brazil,Y,0.3,
Virign Islands Seaplane Shuttle,\N,,VSS,WATERBIRD,United States,N,0.3,
Vuelos Especializados Tollocan,\N,,VTC,VUELOS TOLLOCAN,Mexico,N,0.3,
Vuelos Corporativos de Tehuacan,\N,,VTH,VUELOS TEHUACAN,Mexico,N,0.3,
Vostok Airlines,\N,,VTK,VOSTOK,Russia,N,0.3,
Victor Tagle Larrain,\N,,VTL,VITALA,Chile,N,0.3,
Vointeh,\N,,VTV,VOINTEH,Bulgaria,N,0.3,
Vuelos Internos Privados VIP,\N,,VUR,VIPEC,Ecuador,N,0.3,
Vuela Bus,\N,,VUS,VUELA BUS,Mexico,N,0.3,
Vzlyet,\N,,VZL,VZLYET,Russia,N,0.3,
VLM Airlines,\N,VG,VLM,RUBENS,Belgium,Y,0.3,
Viking Express,\N,,WCY,TITAN AIR,United States,N,0.3,
Victoria International Airways,\N,,WEV,VICTORIA UGANDA,Uganda,N,0.3,
Volga Aviaexpress,\N,,WLG,GOUMRAK,Russia,N,0.3,
WDL Aviation,\N,,WDL,WDL,Germany,N,0.3,
WRA Inc,\N,,WRR,WRAP AIR,United States,N,0.3,
WSI Corporation,\N,,XWS,,United States,N,0.3,
Walmart Aviation,\N,,CGG,CHARGE,United States,N,0.3,
Walsten Air Services,\N,,WAS,WALSTEN,Canada,N,0.3,
Walter I Linkoping,\N,,GOT,GOTHIC,Sweden,N,0.3,
Wapiti Aviation,\N,,WPT,WAPITI,Canada,N,0.3,
Warbelow's Air Ventures,\N,,WAV,WARBELOW,United States,N,0.3,
Warwickshire Aerocentre Ltd.,\N,,ATX,AIRTAX,United Kingdom,N,0.3,
Wasaya Airways,\N,,WSG,WASAYA,Canada,N,0.3,
Wayraper,\N,7W,,WAYRAPER,Peru,Y,0.3,
Weasua Air Transport Company,\N,,WTC,WATCO,Liberia,N,0.3,
WebJet Linhas A,\N,WJ,WEB,WEB-BRASIL,Brazil,Y,0.3,
Welch Aviation,\N,,TDB,THUNDER BAY,United States,N,0.3,
Welcome Air,\N,2W,WLC,WELCOMEAIR,Austria,Y,0.3,
Wermlandsflyg AB,\N,,BLW,BLUESTAR,Sweden,N,0.3,
West Africa Airlines,\N,,WCB,KILO YANKEE,Ghana,N,0.3,
West African Air Transport,\N,,WTF,WESTAF AIRTRANS,Senegal,N,0.3,
West African Airlines,\N,,WSF,,Benin,N,0.3,
West African Cargo Airlines,\N,,WAC,WESTAF CARGO,Mauritania,N,0.3,
West Air Luxembourg,\N,,WLX,WEST LUX,Luxembourg,N,0.3,
West Air Sweden,\N,PT,SWN,AIR SWEDEN,Sweden,N,0.3,
West Caribbean Airways,\N,,WCW,,Colombia,N,0.3,
West Caribbean Costa Rica,\N,,WCR,WEST CARIBBEAN,Costa Rica,N,0.3,
West Coast Air,\N,8O,,,Canada,Y,0.3,
West Coast Airlines,\N,,WCG,WHISKY INDIA,Ghana,N,0.3,
West Coast Airways,\N,,WCA,WEST-LEONE,Sierra Leone,N,0.3,
West Freugh DTEO,\N,,TEE,TEEBIRD,United Kingdom,N,0.3,
West Wind Aviation,\N,,WEW,WESTWIND,Canada,N,0.3,
WestJet,\N,WS,WJA,WESTJET,Canada,Y,0.3,
Westair Aviation,\N,,WAA,WESTAIR WINGS,Namibia,N,0.3,
Westair Cargo Airlines,\N,,WSC,WESTCAR,Cote d'Ivoire,N,0.3,
Westair Industries,\N,,PCM,PAC VALLEY,United States,N,0.3,
Westcoast Energy,\N,,BLK,BLUE FLAME,Canada,N,0.3,
Western Air,\N,,WST,WESTERN BAHAMAS,Bahamas,N,0.3,
Western Air Couriers,\N,,NPC,NORPAC,United States,N,0.3,
Western Air Express,\N,,WAE,WESTERN EXPRESS,United States,N,0.3,
Western Airlines,\N,WA,WAL,WESTERN,United States,Y,0.3,
Western Arctic Air,\N,,WAL,WESTERN ARCTIC,Canada,N,0.3,
Western Aviators,\N,,WTV,WESTAVIA,United States,N,0.3,
Western Express Air Lines,\N,,WES,WEST EX,Canada,N,0.3,
Western Pacific Airlines,\N,,KMR,KOMSTAR,United States,N,0.3,
Western Pacific Airservice,\N,,WPA,WESTPAC,Solomon Islands,N,0.3,
Westflight Aviation,\N,,WSL,WEST LINE,United Kingdom,N,0.3,
Westgates Airlines,\N,,WSA,WESTATES,United States,N,0.3,
Westland Helicopters,\N,,WHE,WESTLAND,United Kingdom,N,0.3,
Westpoint Air,\N,,WTP,WESTPOINT,Canada,N,0.3,
Westward Airways,\N,CN,WWD,WESTWARD,United States,N,0.3,
White,\N,,WHT,YOUNG SKY,Portugal,N,0.3,
White Eagle Aviation,\N,,WEA,WHITE EAGLE,Poland,N,0.3,
White River Air Services,\N,,WRA,,Canada,N,0.3,
Whyalla Airlines,\N,,WWL,,Australia,N,0.3,
Widerøe,\N,WF,WIF,WIDEROE,Norway,Y,0.3,
Wiggins Airways,\N,,WIG,WIGGINS AIRWAYS,United States,N,0.3,
Wiking Helikopter Service,\N,,WHS,WEEKING,Germany,N,0.3,
Wilbur's Flight Operations,\N,,WFO,WILBURS,United States,N,0.3,
Williams Air,\N,,WLS,WILLIAMS AIR,United States,N,0.3,
Williams Grand Prix Engineering,\N,,WGP,GRAND PRIX,United Kingdom,N,0.3,
Wimbi Dira Airways,\N,,WDA,WIMBI DIRA,Democratic Republic of Congo,N,0.3,
Winair,\N,,WNA,WINAIR,United States,N,0.3,
Wind Jet,\N,IV,JET,GHIBLI,Italy,Y,0.3,
Wind Spirit Air,\N,,WSI,WIND SPIRIT,United States,N,0.3,
Windrose Air,\N,,QGA,QUADRIGA,Germany,N,0.3,
Windward Islands Airways International,\N,,WIA,WINDWARD,Netherland,N,0.3,
Wings Air,\N,IW,WON,WINGS ABADI,Indonesia,Y,0.3,
Wings Air Transport,\N,,WAT,,Sudan,N,0.3,
Wings Airways,\N,,WAW,WING SHUTTLE,United States,N,0.3,
Wings Aviation,\N,,WOL,WINGJET,Guyana,N,0.3,
Wings Express,\N,,WEX,WINGS EXPRESS,United States,N,0.3,
Wings of Alaska,\N,K5,WAK,WINGS ALASKA,United States,N,0.3,
Wings of Lebanon Aviation,\N,,WLB,WING LEBANON,Lebanon,N,0.3,
Winlink,\N,,WIN,WINLINK,Saint Lucia,N,0.3,
Wisconsin Air National Guard,\N,,WAG,,United States,N,0.3,
Wisman Aviation,\N,,WSM,WISMAN,United States,N,0.3,
Wizz Air,\N,W6,WZZ,WIZZ AIR,Hungary,Y,0.3,
Wizz Air Hungary,\N,8Z,WVL,WIZZBUL,Bulgaria,Y,0.3,
Wondair on Demand Aviation,\N,,WNR,WONDAIR,Spain,N,0.3,
Woodgate Executive Air Charter,\N,,CWY,CAUSEWAY,United Kingdom,N,0.3,
World Airways,\N,WO,WOA,WORLD,United States,Y,0.3,
World Weatherwatch,\N,,XWW,,Canada,N,0.3,
World Wing Aviation,\N,,WWM,MANAS WING,Kyrgyzstan,N,0.3,
Worldspan,\N,1P,,,United States,N,0.3,
Worldwide Air Charter Systems,\N,,CSW,CHARTER SYSTEMS,Canada,N,0.3,
Worldwide Aviation Services,\N,,WWS,,Pakistan,N,0.3,
Worldwide Jet Charter,\N,,WWI,WORLDWIDE,United States,N,0.3,
Wright Air Lines,\N,,WRT,WRIGHT-AIR,United States,N,0.3,
Wright Air Service,\N,8V,WRF,WRIGHT FLYER,United States,N,0.3,
Wuhan Airlines,\N,,CWU,WUHAN AIR,China,N,0.3,
Wycombe Air Centre,\N,,WYC,WYCOMBE,United Kingdom,N,0.3,
Wyoming Airlines,\N,,WYG,WYOMING,United States,N,0.3,
XL Airways France,\N,SE,SEU,STARWAY,France,Y,0.3,
XP Internation,\N,,XPS,XP PARCEL,Netherlands,N,0.3,
Xabre Aerolineas,\N,,XAB,AERO XABRE,Mexico,N,0.3,
Xclusive Jet Charter Limited,\N,,XJC,EXCLUSIVE JET,United Kingdom,N,0.3,
Xerox Corporation,\N,,XER,XEROX,United States,N,0.3,
Xiamen Airlines,\N,MF,CXA,XIAMEN AIR,China,Y,0.3,
Xinjiang Airlines,\N,,CXJ,XINJIANG,China,N,0.3,
Xjet Limited,\N,,XJT,XRAY,United Kingdom,N,0.3,
Xtra Airways,\N,XP,CXP,RUBY MOUNTAIN,United States,N,0.3,
Yak-Service,\N,,AKY,YAK-SERVICE,Russia,N,0.3,
Yakolev,\N,,YAK,YAK AVIA,Russia,N,0.3,
Yamal Airlines,\N,YL,LLM,YAMAL,Russia,Y,0.3,
Yana Airlines,\N,,CYG,VICAIR,Cambodia,N,0.3,
Yangtze River Express,\N,Y8,YZR,YANGTZE RIVER,China,N,0.3,
Yellow Wings Air Services,\N,,ELW,YELLOW WINGS,Kenya,N,0.3,
Yemenia,\N,IY,IYE,YEMENI,Yemen,Y,0.3,
Yerevan-Avia,\N,,ERV,YEREVAN-AVIA,Armenia,N,0.3,
Young Flying Service,\N,,YFS,YOUNG AIR,United States,N,0.3,
Yuhi Air Lines,\N,,AYU,,Japan,N,0.3,
Yuzhnaya Aircompany,\N,,UGN,PLUTON,Kazakhstan,N,0.3,
Yuzhmashavia,\N,,UMK,YUZMASH,Ukraine,Y,0.3,
Z-Avia,\N,,RZV,ZEDAVIA,Armenia,N,0.3,
Zagros Airlines,\N,,IZG,ZAGROS,Iran,N,0.3,
Zaire Aero Service,\N,,ZAI,ZASAIR,Democratic Republic of Congo,N,0.3,
Zairean Airlines,\N,,ZAR,ZAIREAN,Democratic Republic of Congo,N,0.3,
Zambian Airways,\N,Q3,MBN,ZAMBIANA,Zambia,N,0.3,
Zambezi Airlines,\N,,ZMA,ZAMBEZI WINGS,Zambia,N,0.3,
Zanair,\N,,TAN,ZANAIR,Tanzania,Y,0.3,
Zantop International Airlines,\N,,ZAN,ZANTOP,United States,N,0.3,
ZAS Airlines of Egypt,\N,,ZAS,ZAS AIRLINES,Egypt,N,0.3,
Zenith Air,\N,,AZR,ZENAIR,South Africa,N,0.3,
Zenmour Airlines,\N,,EMR,ZENMOUR,Mauritania,N,0.3,
Zephyr Express,\N,,RZR,RECOVERY,United States,N,0.3,
Zhejiang Airlines,\N,,CJG,ZHEJIANG,China,N,0.3,
Zhetysu,\N,,JTU,ZHETYSU,Kazakhstan,N,0.3,
Zhez Air,\N,,KZH,,Kazakhstan,N,0.3,
Zhongfei General Aviation,\N,,CFZ,ZHONGFEI,China,N,0.3,
Zhongyuan Aviation,\N,,CYN,ZHONGYUAN,China,N,0.3,
Zip,\N,3J,WZP,ZIPPER,Canada,N,0.3,
Zimex Aviation,\N,C4,IMX,ZIMEX,Switzerland,N,0.3,
Zoom Airlines,\N,Z4,OOM,ZOOM,Canada,Y,0.3,
Zoom Airways,\N,,ZAW,ZED AIR,Bangladesh,N,0.3,
Zorex,\N,,ORZ,ZOREX,Spain,N,0.3,
Zracno Pristaniste Mali Losinj,\N,,MLU,MALI LOSINJ,Croatia,N,0.3,
Tyrolean Airways,\N,\N,TYR,TYROLEAN,\N,Y,0.3,
buzz,\N,UK,BUZ,\N,\N,N,0.3,
Maldivian Air Taxi,\N,8Q,\N,\N,Maldives,Y,0.3,
Sky Express,SkyExpress,XW,SXR,SKYSTORM,Russia,Y,0.3,
Yellow Air Taxi,,Y0,\N,,United States,N,0.3,
Royal Air Cambodge,,VJ,RAC,,Cambodia,Y,0.3,
Air Mandalay,,6T,\N,Six Tango,Burma,Y,0.3,
TEA Switzerland,,,4SW,,Switzerland,N,0.3,
TAN-SAHSA,,SH,\N,Sierra Hotel,Honduras,N,0.3,
Air Busan,\N,BX,ABL,Air Busan,Republic of Korea,Y,0.3,
TUI Airlines Belgium,now Jetairlfy,TB,TUB,BEAUTY,Belgium,N,0.3,
Arctic Air,,,AKR,Arctic Norway,Norway,N,0.3,
Braathens,Braathens SAFE,BU,BRA,Braathens,Norway,N,0.3,
Globus,,GH,GLP,,Russia,Y,0.3,
Air Kazakhstan,,9Y,KZK,Kazakh,Kazakhstan,Y,0.3,
Japan Air System,,JD,JAS,Air System,Japan,Y,0.3,
Annsett New Zealand (NZA),,ZQ,\N,,New Zealand,N,0.3,
EasyJet (DS),,DS,\N,,Switzerland,Y,0.3,
Rheintalflug,,,RTL,Rheintal,Austria,N,0.3,
Dan-Air London,,,DAN,,United Kingdom,N,0.3,
Fred. Olsen,,,FOF,,Norway,N,0.3,
Star Peru (2I),,2I,\N,,Peru,Y,0.3,
Robin Hood Aviation,,,RHA,Sherwood,Austria,N,0.3,
Carnival Air Lines,,KW,\N,Carnival Air,United States,Y,0.3,
United Airways,,4H,UBD,UNITED BANGLADESH,Bangladesh,Y,0.3,
Inter European Airways,,,IEA,,United Kingdom,N,0.3,
Trans Maldivian Airways,,M8,TMW,,Maldives,N,0.3,
Fly540,,5H,FFV,SWIFT TANGO,Kenya,Y,0.3,
Transavia France,,TO,TVF,FRENCH SUN,France,Y,0.3,
Island Air (WP),,WP,MKU,,United States,Y,0.3,
1-2-go,fly 1-2-go,OG,\N,,Thailand,N,0.3,
Uni Air,,B7,UIA,Glory,Taiwan,Y,0.3,
Gomelavia,,YD,\N,,Belarus,Y,0.3,
NordWind Airlines,NordWind Airlines,,NWS,NORDLAND,Russia,N,0.3,
Red Wings,Avialinii 400,WZ,RWZ,AIR RED,Russia,Y,0.3,
Hellenic Star Airways,,,HST,Hellenic Star,Greece,N,0.3,
BAE Systems Flight Training,,,BAZ,,Australia,N,0.3,
TUIfly (X3),,11,\N,,Germany,Y,0.3,
Felix Airways,,FU,FXX,,Yemen,Y,0.3,
Kostromskie avialinii,,K1,KOQ,,Russia,Y,0.3,
Greenfly,,XX,GFY,,Spain,Y,0.3,
Tajik Air,,7J,\N,,Tajikistan,Y,0.3,
Air Mozambique,,TM,\N,,Mozambique,Y,0.3,
ELK Airways,,--,ELK,,Estonia,Y,0.3,
Gabon Airlines,\N,GY,GBK,GABON AIRLINES,Gabon,Y,0.3,
MCA Airlines,,,MCA,CALSON,Sweden,Y,0.3,
Maldivo Airlines,,ML,MAV,Maldivo,Maldives,Y,0.3,
Virgin Pacific,,VH,VNP,,Fiji,Y,0.3,
Zest Air,,Z2,\N,,Philippines,Y,0.3,
Yangon Airways,,HK,\N,Hotel Kilo,Burma,Y,0.3,
Transport Aérien Transrégional,TAT,IJ,\N,,France,N,0.3,
LÍO Flugmennt,,,LIO,,Iceland,N,0.3,
Minerva Airlines,,N4,\N,,Italy,N,0.3,
Eastar Jet,,ZE,ESR,Eastar,South Korea,Y,0.3,
Jin Air,,LJ,JNA,Jin Air,South Korea,Y,0.3,
Wataniya Airways,,,KW1,,Kuwait,Y,0.3,
Aéris (Priv),,SH,\N,,France,N,0.3,
Air Arabia Maroc,,3O,\N,Air Arabia,Morocco,Y,0.3,
Baltic Air lines,,B1,BA1,Baltic,Latvia,Y,0.3,
